	Total	33,536	2,868,510	1,169.1
Passaic County, NJ (34031)	1968	4,615	457,846	1,008.0
	1969	4,499	459,463	979.2
	1970	4,788	461,526	1,037.4
	1971	4,560	464,217	982.3
	1972	4,516	462,602	976.2
	1973	4,472	461,099	969.9
	1974	4,359	458,429	950.9
	1975	4,341	455,105	953.8
	1976	4,234	450,671	939.5
	1977	4,183	453,623	922.1
	1978	4,184	449,966	929.8
	Total	48,751	5,034,547	968.3
Salem County, NJ (34033)	1968	635	57,733	1,099.9
	1969	660	59,174	1,115.4
	1970	595	60,365	985.7
	1971	634	62,416	1,015.8
	1972	638	62,336	1,023.5
	1973	634	62,627	1,012.3
	1974	594	62,395	952.0
	1975	583	63,829	913.4
	1976	592	64,459	918.4
	1977	557	65,118	855.4
	1978	599	65,253	918.0
	Total	6,721	685,705	980.2
Somerset County, NJ (34035)	1968	1,354	196,119	690.4
	1969	1,397	196,960	709.3
	1970	1,374	198,037	693.8
	1971	1,428	199,573	715.5
	1972	1,376	199,642	689.2
	1973	1,461	197,181	740.9
	1974	1,372	197,310	695.4
	1975	1,343	198,841	675.4
	1976	1,363	199,490	683.2
	1977	1,434	199,517	718.7
	1978	1,390	200,787	692.3
	Total	15,292	2,183,457	700.4
Sussex County, NJ (34037)	1968	630	72,103	873.8
	1969	671	75,068	893.9
	1970	692	77,396	894.1
	1971	801	81,590	981.7
	1972	676	85,759	788.3
	1973	726	92,134	788.0
	1974	734	95,761	766.5
	1975	683	99,667	685.3
	1976	756	102,798	735.4
	1977	819	106,801	766.8
	1978	758	110,875	683.7
	Total	7,946	999,952	794.6
Union County, NJ (34039)	1968	5,094	540,990	941.6
	1969	5,183	541,627	956.9
	1970	5,105	543,260	939.7
	1971	5,150	545,066	944.8
	1972	5,078	538,705	942.6
	1973	5,094	532,084	957.4
	1974	4,922	524,785	937.9
	1975	4,868	520,836	934.7
	1976	4,715	518,242	909.8
	1977	4,818	514,074	937.2
	1978	4,742	511,159	927.7
	Total	54,769	5,830,828	939.3
Warren County, NJ (34041)	1968	845	73,045	1,156.8
	1969	845	73,431	1,150.7
	1970	791	73,952	1,069.6
	1971	869	74,622	1,164.5
	1972	828	75,898	1,090.9
	1973	813	76,741	1,059.4
	1974	767	78,245	980.3
	1975	879	78,775	1,115.8
	1976	773	79,988	966.4
	1977	744	80,696	922.0
	1978	850	82,003	1,036.5
	Total	9,004	847,396	1,062.5
Total		741,503	79,945,577	927.5
